1121   332896.50    7.01514
1122   336521.50    7.01498
1123   340185.97    7.01481
1124   343890.34    7.01465
1125   347635.06    7.01449
1126   351420.56    7.01434
1127   355247.28    7.01418
1128   359115.69    7.01403
1129   363026.19    7.01388
1130   366979.28    7.01373
1131   370975.44    7.01358
1132   375015.09    7.01344
1133   379098.75    7.01329
1134   383226.88    7.01315
1135   387399.94    7.01301
1136   391618.44    7.01286
1137   395882.88    7.01273
1138   400193.75    7.01259
1139   404551.56    7.01245
1140   408956.84    7.01232
1141   413410.09    7.01219
1142   417911.84    7.01205
1143   422462.59    7.01192
1144   427062.91    7.01180
1145   431713.31    7.01167
1146   436414.38    7.01154
1147   441166.63    7.01142
1148   445970.63    7.01129
1149   450826.94    7.01117
1150   455736.13    7.01105
1151   460698.78    7.01093
1152   465715.47    7.01082
1153   470786.78    7.01070
1154   475913.31    7.01058
1155   481095.66    7.01047
1156   486334.44    7.01036
1157   491630.28    7.01024
1158   496983.78    7.01013
1159   502395.59    7.01003
1160   507866.31    7.00992
1161   513396.63    7.00981
1162   518987.16    7.00970
1163   524638.56    7.00960
1164   530351.50    7.00950
1165   536126.63    7.00939
1166   541964.69    7.00929
1167   547866.31    7.00919
1168   553832.19    7.00909
1169   559863.00    7.00900
1170   565959.50    7.00890
1171   572122.38    7.00880
1172   578352.38    7.00871
1173   584650.25    7.00861
1174   591016.69    7.00852
1175   597452.44    7.00843
1176   603958.25    7.00834
1177   610534.94    7.00825
1178   617183.25    7.00816
1179   623903.94    7.00807
1180   630697.81    7.00798
1181   637565.69    7.00790
1182   644508.31    7.00781
1183   651526.56    7.00773
1184   658621.25    7.00764
1185   665793.19    7.00756
1186   673043.19    7.00748
1187   680372.13    7.00740
1188   687780.88    7.00732
1189   695270.31    7.00724
1190   702841.31    7.00716
1191   710494.75    7.00709
1192   718231.56    7.00701
1193   726052.63    7.00693
1194   733958.81    7.00686
1195   741951.13    7.00679
1196   750030.44    7.00671
1197   758197.75    7.00664
1198   766454.00    7.00657
1199   774800.13    7.00650
1200   783237.13    7.00643
1201   791766.00    7.00636
1202   800387.75    7.00629
1203   809103.38    7.00622
1204   817913.94    7.00616
1205   826820.44    7.00609
1206   835823.94    7.00602
1207   844925.44    7.00596
1208   854126.06    7.00589
1209   863426.88    7.00583
1210   872829.00    7.00577
1211   882333.50    7.00570
1212   891941.50    7.00564
1213   901654.13    7.00558
1214   911472.50    7.00552
1215   921397.81    7.00546
1216   931431.19    7.00540
1217   941573.81    7.00535
1218   951826.88    7.00529
1219   962191.63    7.00523
1220   972669.19    7.00518
1221   983260.88    7.00512
1222   993967.88    7.00506
1223  1004791.50    7.00501
1224  1015732.94    7.00496
1225  1026793.56    7.00490
1226  1037974.63    7.00485
1227  1049277.38    7.00480
1228  1060703.25    7.00475
1229  1072253.50    7.00469
1230  1083929.63    7.00464
1231  1095732.88    7.00459
1232  1107664.63    7.00454
1233  1119726.25    7.00450
1234  1131919.25    7.00445
1235  1144245.00    7.00440
1236  1156705.00    7.00435
1237  1169300.75    7.00430
1238  1182033.63    7.00426
1239  1194905.13    7.00421
1240  1207916.75    7.00417
1241  1221070.13    7.00412
1242  1234366.75    7.00408
1243  1247808.13    7.00403
1244  1261395.88    7.00399
1245  1275131.63    7.00395
1246  1289016.88    7.00390
1247  1303053.38    7.00386
1248  1317242.75    7.00382
1249  1331586.63    7.00378
1250  1346086.63    7.00374
